"Course Sections Id","Sec Name","Course Sec Meeting Id","Csm Start Date","Csm End Date","Csm Bldg","Csm Room","Csm Start Time","Csm End Time","Csm Monday","Csm Tuesday","Csm Wednesday","Csm Thursday","Csm Friday","Csm Saturday","Csm Sunday","Csm Frequency","Sec Status","Csm Days"
"98896","MUS-116-A","59933","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","174","1900/01/01 09:15:00","1900/01/01 09:55:00","Y","","Y","","","","","W","A","MW"
"98897","MUS-116-B","59934","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","174","1900/01/01 12:15:00","1900/01/01 12:55:00","Y","","Y","","","","","W","A","MW"
"98898","MUS-116-C","59935","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","174","1900/01/01 11:00:00","1900/01/01 11:40:00","","Y","","Y","","","","W","A","TR"
"98899","MUS-116-D","59936","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","174","1900/01/01 13:35:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"98900","MUS-117-A","59937","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","174","1900/01/01 08:00:00","1900/01/01 08:40:00","","Y","","Y","","","","W","A","TR"
"98901","MUS-117-B","59938","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","174","1900/01/01 08:50:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"98902","MUS-117-C","59939","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","174","1900/01/01 11:50:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98903","MUS-117-D","59940","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","174","1900/01/01 12:45:00","1900/01/01 13:25:00","","Y","","Y","","","","W","A","TR"
"98904","MUS-118-A","59941","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98905","MUS-121-A","59942","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","123","1900/01/01 08:00:00","1900/01/01 09:00:00","Y","","Y","","Y","","","W","A","MWF"
"98906","MUS-121-B","59943","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","125","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"98907","MUS-121-C","59944","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","125","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"98908","MUS-121-D","59945","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","CHOIR","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"98909","MUS-121-E","59946","2016/08/31 00:00:00","2016/12/15 00:00:00","OLIN","B1","1900/01/01 08:00:00","1900/01/01 09:00:00","Y","","Y","","Y","","","W","A","MWF"
"98911","MUS-121L-A","59947","2016/08/31 00:00:00","2016/12/15 00:00:00","JENS","123","1900/01/01 08:50:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"98912","MUS-121L-B","59948","2016/08/31 00:00:00","2016/12/15 00:00:00","OLIN","B1","1900/01/01 11:00:00","1900/01/01 11:40:00","","Y","","Y","","","","W","A","TR"
"98913","MUS-121L-C","59949","2016/08/31 00:00:00","2016/12/15 00:00:00","OLIN","B1","1900/01/01 11:50:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98914","MUS-121L-D","59950","2016/08/31 00:00:00","2016/12/15 00:00:00","CART","217","1900/01/01 14:30:00","1900/01/01 15:10:00","","Y","","Y","","","","W","A","TR"
"99340","SCI-110-A","59951","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"99342","SCI-240-A","59952","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","362","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"98915","MUS-121L-E","59953","2016/08/31 00:00:00","2016/12/15 00:00:00","CART","217","1900/01/01 15:20:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"98916","MUS-121L-F","59954","2016/08/31 00:00:00","2016/12/15 00:00:00","OLIN","B1","1900/01/01 08:50:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"99252","PHYS-151-A","59955","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","206","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"98918","MUS-130-A","59956","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98919","MUS-130-A","59957","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98920","MUS-130-A","59958","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"99428","SCI-121-A","59960","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","206","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"98921","MUS-130-A","59961","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"99429","SCI-121L-A01","59962","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","282","1900/01/01 11:00:00","1900/01/01 13:00:00","","Y","","","","","","W","A","T"
"98922","MUS-130-A","59963","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"99430","SCI-121L-A02","59964","2016/08/31 00:00:00","2016/12/15 00:00:00","VALD","282","1900/01/01 13:30:00","1900/01/01 15:30:00","","Y","","","","","","W","A","T"
"98923","MUS-130-A","59965","2016/08/31 00:00:00","2016/12/15 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
