"Course Sections Id","Sec Name","Course Sec Meeting Id","Csm Start Date","Csm End Date","Csm Bldg","Csm Room","Csm Start Time","Csm End Time","Csm Monday","Csm Tuesday","Csm Wednesday","Csm Thursday","Csm Friday","Csm Saturday","Csm Sunday","Csm Frequency","Sec Status","Csm Days"
"97511","MATH-240-A","58631","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","108","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97512","MATH-253-A","58632","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","106","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97513","MATH-253-B","58633","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","105","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"97514","MATH-322-A","58634","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","113","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97515","MATH-328-A","58635","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","113","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"97516","MATH-365-A","58636","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","113","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"97519","MATH-454-A","58637","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","105","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97520","MATH-490-A","58638","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98106","MATH-472-A","58639","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","108","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"98107","MATH-339-A","58640","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","108","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"98108","MATH-439-A","58641","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","105","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"97980","REL-230-B","58643","2016/02/04 00:00:00","2016/05/19 00:00:00","OCKH","103","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"97906","PHIL-130-B","58644","2016/02/04 00:00:00","2016/05/19 00:00:00","OCKH","103","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"97981","REL-232-A","58645","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","254","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97982","REL-232-B","58646","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","116B","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"97983","REL-233-A","58647","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","213","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"98070","WGST-337-A","58648","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","213","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"98109","REL-239-A","58649","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","209","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"98110","REL-239-A","58650","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","375","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"98111","REL-239-A","58651","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","214","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"98112","REL-239-A","58652","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","111","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"98113","REL-243-A","58653","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","349","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"97987","REL-256-A","58654","2016/02/04 00:00:00","2016/05/19 00:00:00","LOYA","010","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"97988","REL-261-A","58655","2016/02/04 00:00:00","2016/05/19 00:00:00","OCKH","103","1900/01/01 08:00:00","1900/01/01 09:00:00","Y","","Y","","Y","","","W","A","MWF"
"97173","ART-103-A","58656","2016/02/04 00:00:00","2016/03/18 00:00:00","CART","215","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"98114","REL-261-B","58657","2016/02/04 00:00:00","2016/05/19 00:00:00","OCKH","103","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"97174","ART-104-A","58658","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","119","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"97992","REL-490-A","58660","2016/02/04 00:00:00","2016/05/19 00:00:00","","","","","","","","","","","","W","A",""
"97251","CHEM-114-A","58661","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","102","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"97252","CHEM-114L-A01","58662","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","233","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","","","","","W","A","T"
"97253","CHEM-114L-A02","58663","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","233","1900/01/01 12:45:00","1900/01/01 14:15:00","","","","Y","","","","W","A","R"
"97254","CHEM-141-A","58664","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","262","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"97255","CHEM-141L-A01","58665","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","233","1900/01/01 13:45:00","1900/01/01 15:45:00","Y","","","","","","","W","A","M"
"97256","CHEM-152-A","58666","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","102","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97257","CHEM-152-B","58667","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","362","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"97258","CHEM-152L-01","58668","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","372","1900/01/01 14:00:00","1900/01/01 16:00:00","Y","","","","","","","W","A","M"
"97259","CHEM-152L-02","58669","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","372","1900/01/01 11:30:00","1900/01/01 13:30:00","","Y","","","","","","W","A","T"
"97175","ART-108-A","58670","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","204","1900/01/01 08:00:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"98115","ART-108-B","58671","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","204","1900/01/01 12:45:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"97260","CHEM-152L-03","58672","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","372","1900/01/01 14:00:00","1900/01/01 16:00:00","","Y","","","","","","W","A","T"
"97261","CHEM-152L-04","58673","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","372","1900/01/01 14:45:00","1900/01/01 16:45:00","","","Y","","","","","W","A","W"
"98116","ART-110-A","58674","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","130","1900/01/01 12:15:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"97179","ART-200-A","58675","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","204","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"97262","CHEM-152L-05","58676","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","372","1900/01/01 11:30:00","1900/01/01 13:30:00","","","","Y","","","","W","A","R"
"97179","ART-200-A","58677","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","204","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"97263","CHEM-152L-06","58678","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","372","1900/01/01 14:00:00","1900/01/01 16:00:00","","","","Y","","","","W","A","R"
"97265","CHEM-202-A","58679","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","102","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"97266","CHEM-202L-A01","58680","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","331","1900/01/01 12:45:00","1900/01/01 15:45:00","","Y","","","","","","W","A","T"
"97267","CHEM-202L-A02","58681","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","331","1900/01/01 11:00:00","1900/01/01 14:00:00","","","","Y","","","","W","A","R"
"97268","CHEM-202L-A03","58682","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","331","1900/01/01 14:30:00","1900/01/01 17:30:00","","","","Y","","","","W","A","R"
"97269","CHEM-242-A","58683","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","362","1900/01/01 08:00:00","1900/01/01 09:00:00","Y","","Y","","Y","","","W","A","MWF"
"97271","CHEM-242L-01","58684","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","357","1900/01/01 11:00:00","1900/01/01 14:00:00","","Y","","","","","","W","A","T"
"97272","CHEM-242L-02","58685","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","357","1900/01/01 13:30:00","1900/01/01 16:30:00","","","Y","","","","","W","A","W"
"97273","CHEM-242L-03","58686","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","357","1900/01/01 11:00:00","1900/01/01 14:00:00","","","","Y","","","","W","A","R"
"97274","CHEM-242L-04","58687","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","357","1900/01/01 14:30:00","1900/01/01 17:30:00","","","","Y","","","","W","A","R"
"97277","CHEM-301-A","58688","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","362","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"97278","CHEM-361-A","58689","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","375","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"97279","CHEM-365-A","58690","2016/02/04 00:00:00","2016/05/19 00:00:00","SAMP","334","1900/01/01 12:45:00","1900/01/01 15:45:00","","Y","","Y","","","","W","A","TR"
"97281","CHEM-490-A","58691","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","262","1900/01/01 17:30:00","1900/01/01 18:30:00","Y","","","","","","","W","A","M"
"98118","ART-202-A","58693","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","118","1900/01/01 18:00:00","1900/01/01 21:00:00","Y","","","","","","","W","A","M"
"97180","ART-206-A","58694","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","118","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"98058","THE-206-A","58695","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","118","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"98119","ART-208-A","58696","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","203","1900/01/01 12:15:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"97182","ART-210-A","58697","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","130","1900/01/01 12:45:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"98120","ART-239-A","58699","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","113","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"97185","ART-252-A","58700","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","113","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97189","ART-300-A","58701","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","204","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"97189","ART-300-A","58702","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","204","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98121","ART-310-A","58703","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","130","1900/01/01 12:45:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"98122","ART-339-A","58704","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","117","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"97195","ART-379-A","58705","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","119","1900/01/01 14:45:00","1900/01/01 15:45:00","Y","","Y","","Y","","","W","A","MWF"
"97195","ART-379-A","58706","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","117","1900/01/01 14:45:00","1900/01/01 15:45:00","Y","","Y","","Y","","","W","A","MWF"
"97198","ART-490-A","58707","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","119","1900/01/01 14:45:00","1900/01/01 15:45:00","Y","","Y","","Y","","","W","A","MWF"
"98000","SCI-111-A","58708","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","282","1900/01/01 08:00:00","1900/01/01 10:00:00","Y","","Y","","Y","","","W","A","MWF"
"97199","ART-490-B","58709","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","117","1900/01/01 14:45:00","1900/01/01 15:45:00","Y","","Y","","Y","","","W","A","MWF"
"97477","IS-230-A","58710","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","218","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"97478","IS-485-A","58711","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","218","1900/01/01 18:30:00","1900/01/01 21:30:00","Y","","","","","","","W","A","M"
"97479","IS-490-A","58712","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"97341","EDUC-221-A","58713","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","217","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"97342","EDUC-221-B","58714","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","217","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"97343","EDUC-222-A","58715","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","117","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"97344","EDUC-222-B","58716","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","117","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"97345","EDUC-223-A","58717","2016/02/04 00:00:00","2016/05/19 00:00:00","PREU","CURR","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","","","","","W","A","T"
"98123","EDUC-221-C","58718","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","120","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"97348","EDUC-246-A","58719","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","120","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"97349","EDUC-252-A","58720","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","117","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","","","","","W","A","T"
"97355","EDUC-278-A","58721","2016/02/04 00:00:00","2016/05/19 00:00:00","PREU","CURR","1900/01/01 14:30:00","1900/01/01 16:00:00","","","","Y","","","","W","A","R"
"97357","EDUC-323-A","58723","2016/02/04 00:00:00","2016/05/19 00:00:00","PREU","CURR","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"97359","EDUC-328-A","58724","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","","","","","","W","A","M"
"97360","EDUC-329-A","58725","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","379","1900/01/01 13:30:00","1900/01/01 14:30:00","","","Y","","Y","","","W","A","WF"
"97363","EDUC-344-A","58726","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","117","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"97364","EDUC-347-A","58727","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 14:30:00","1900/01/01 16:00:00","","","","Y","","","","W","A","R"
"97366","EDUC-367-A","58729","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","212","1900/01/01 17:30:00","1900/01/01 19:00:00","Y","","","","","","","W","A","M"
"97367","EDUC-367-A","58730","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","108","1900/01/01 18:30:00","1900/01/01 20:00:00","Y","","","","","","","W","A","M"
"97368","EDUC-367-A","58731","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","379","1900/01/01 18:30:00","1900/01/01 20:00:00","Y","","","","","","","W","A","M"
"97369","EDUC-367-A","58732","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","214","1900/01/01 18:30:00","1900/01/01 20:00:00","Y","","","","","","","W","A","M"
"97370","EDUC-367-A","58733","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 18:30:00","1900/01/01 20:00:00","","Y","","","","","","W","A","T"
"97372","EDUC-376-A","58734","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","","","","","W","A","T"
"97374","EDUC-378-A","58735","2016/02/04 00:00:00","2016/05/19 00:00:00","PREU","CURR","1900/01/01 12:45:00","1900/01/01 14:15:00","","","","Y","","","","W","A","R"
"97375","EDUC-378-B","58736","2016/02/04 00:00:00","2016/05/19 00:00:00","PREU","CURR","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","","","","","W","A","T"
"97373","EDUC-378-A","58737","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98125","ART-491-A","58738","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98126","ART-228-A","58739","2016/02/04 00:00:00","2016/03/18 00:00:00","CART","215","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"97382","EDUC-486-A","58740","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"97383","EDUC-490-A","58741","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"97359","EDUC-328-A","58744","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","Y","","","W","A","F"
"98128","EDUC-328-B","58746","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 13:30:00","1900/01/01 14:30:00","","","Y","","","","","W","A","W"
"98128","EDUC-328-B","58747","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","Y","","","W","A","F"
"98130","EDUC-329-B","58748","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","379","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","","","Y","","","W","A","MF"
"98131","MUS-491-A","58749","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"97161","ANTH-101-A","58750","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97162","ANTH-101-B","58751","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","217","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"97163","ANTH-101-C","58752","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","254","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"97165","ANTH-103-A","58753","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"97166","ANTH-104-A","58754","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","218","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"97167","ANTH-208-A","58758","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"97323","DAN-105-A","58759","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","121","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98135","ANTH-209-A","58760","2016/02/04 00:00:00","2016/05/19 00:00:00","VALD","252","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"97324","DAN-199-A","58761","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98136","DAN-130-A","58762","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","121","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"98137","WGST-131-A","58763","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","121","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"97325","DAN-205-A","58764","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","121","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"97171","ANTH-401-A","58766","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","207","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"97172","ANTH-490-A","58767","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98013","SOC-101-A","58768","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","106","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98014","SOC-101-B","58769","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","218","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"98015","SOC-101-C","58770","2016/02/04 00:00:00","2016/05/19 00:00:00","LARS","120","1900/01/01 13:30:00","1900/01/01 14:30:00","Y","","Y","","Y","","","W","A","MWF"
"98138","SOC-261-A","58771","2016/02/04 00:00:00","2016/05/19 00:00:00","LARS","120","1900/01/01 11:00:00","1900/01/01 12:00:00","Y","","Y","","Y","","","W","A","MWF"
"98139","SOC-351-A","58772","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","106","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"98140","WGST-351-A","58773","2016/02/04 00:00:00","2016/05/19 00:00:00","OLIN","106","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"98018","SOC-345-A","58774","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","218","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"97159","AFRS-345-A","58775","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","218","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"98019","SOC-350-A","58776","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","113","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"97326","DAN-230-A","58777","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","121","1900/01/01 14:30:00","1900/01/01 16:00:00","","Y","","Y","","","","W","A","TR"
"98021","SOC-472-A","58778","2016/02/04 00:00:00","2016/05/19 00:00:00","LARS","120","1900/01/01 14:45:00","1900/01/01 15:45:00","Y","","Y","","Y","","","W","A","MWF"
"98022","SOC-490-A","58779","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98041","SW-101-A","58780","2016/02/04 00:00:00","2016/05/19 00:00:00","LOYA","010","1900/01/01 09:15:00","1900/01/01 10:15:00","Y","","Y","","Y","","","W","A","MWF"
"98141","DAN-264-A","58782","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","121","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"98043","SW-201-A","58783","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 08:00:00","1900/01/01 09:30:00","","Y","","Y","","","","W","A","TR"
"98044","SW-204-A","58785","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","217","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"98045","SW-304-A","58786","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","120","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98046","SW-305-A","58787","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","217","1900/01/01 12:15:00","1900/01/01 13:15:00","Y","","Y","","Y","","","W","A","MWF"
"98053","THE-127-A","58788","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","119","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
"98047","SW-402-A","58789","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98048","SW-403-A","58790","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","223","1900/01/01 09:00:00","1900/01/01 12:00:00","","","","","Y","","","W","A","F"
"98049","SW-490-A","58791","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98142","IS-450-A","58792","2016/02/04 00:00:00","2016/05/19 00:00:00","KORE","216","1900/01/01 14:45:00","1900/01/01 15:45:00","Y","","Y","","Y","","","W","A","MWF"
"98054","THE-199-A","58793","2016/02/04 00:00:00","2016/05/19 00:00:00","ARR","ARR","","","","","","","","","","W","A",""
"98055","THE-200-A","58794","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","143","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98143","THE-222-A","58795","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","219","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98144","REL-485-A","58796","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","111","1900/01/01 18:00:00","1900/01/01 21:00:00","Y","","","","","","","W","A","M"
"98145","REL-239-A","58797","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","111","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98146","AFRS-239-A","58798","2016/02/04 00:00:00","2016/05/19 00:00:00","MAIN","111","1900/01/01 11:00:00","1900/01/01 12:30:00","","Y","","Y","","","","W","A","TR"
"98061","THE-327-A","58799","2016/02/04 00:00:00","2016/05/19 00:00:00","CART","119","1900/01/01 12:45:00","1900/01/01 14:15:00","","Y","","Y","","","","W","A","TR"
