Course Sections Id,Sec Name,Course Sec Meeting Id,Csm Start Date,Csm End Date,Csm Bldg,Csm Room,Csm Start Time,Csm End Time,Csm Monday,Csm Tuesday,Csm Wednesday,Csm Thursday,Csm Friday,Csm Saturday,Csm Sunday,Csm Frequency,Sec Status,Csm Days
96652,PSYC-354L-A01,57424,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,350,1/1/1900 12:45:00,1/1/1900 15:00:00,,Y,,,,,,W,A,T
96653,PSYC-354L-A02,57425,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,350,1/1/1900 12:45:00,1/1/1900 15:00:00,,,,Y,,,,W,A,R
96521,PSYC-358-A,57426,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,349,1/1/1900 12:15:00,1/1/1900 13:15:00,Y,,Y,,Y,,,W,A,MWF
96522,PSYC-358L-A01,57427,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,350,1/1/1900 8:00:00,1/1/1900 9:30:00,,Y,,,,,,W,A,T
96523,PSYC-358L-A02,57428,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,350,1/1/1900 11:00:00,1/1/1900 12:30:00,,Y,,,,,,W,A,T
96525,PSYC-465-A,57429,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,345,1/1/1900 8:00:00,1/1/1900 9:15:00,,Y,,Y,,,,W,A,TR
96526,PSYC-465-B,57430,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,345,1/1/1900 11:00:00,1/1/1900 12:30:00,,Y,,Y,,,,W,A,TR
96527,PSYC-465-C,57431,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,345,1/1/1900 12:45:00,1/1/1900 14:15:00,,Y,,Y,,,,W,A,TR
96528,PSYC-490-A,57432,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96654,POLS-239-A,57433,9/2/2015 0:00:00,12/17/2015 0:00:00,KORE,218,1/1/1900 12:45:00,1/1/1900 14:15:00,,Y,,Y,,,,W,A,TR
95907,EDUC-255-A,57434,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,SPER,1/1/1900 12:45:00,1/1/1900 14:15:00,,Y,,,,,,W,A,T
95908,EDUC-260-A,57435,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,SPER,1/1/1900 13:30:00,1/1/1900 14:30:00,Y,,Y,,Y,,,W,A,MWF
95909,EDUC-265-A,57436,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,SPER,1/1/1900 11:00:00,1/1/1900 11:40:00,,Y,,Y,,,,W,A,TR
95911,EDUC-275-A,57437,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,ORCH,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96124,MUS-115-A,57438,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,174,1/1/1900 11:00:00,1/1/1900 11:40:00,Y,,Y,,,,,W,A,MW
96126,MUS-115-B,57440,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,174,1/1/1900 14:30:00,1/1/1900 15:10:00,,Y,,Y,,,,W,A,TR
96128,MUS-116-A,57442,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,174,1/1/1900 9:15:00,1/1/1900 9:55:00,Y,,Y,,,,,W,A,MW
96129,MUS-116-C,57443,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,174,1/1/1900 11:00:00,1/1/1900 11:40:00,,Y,,Y,,,,W,A,TR
96131,MUS-117-A,57444,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,174,1/1/1900 8:00:00,1/1/1900 8:40:00,,Y,,Y,,,,W,A,TR
96132,MUS-117-C,57445,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,174,1/1/1900 11:50:00,1/1/1900 12:30:00,,Y,,Y,,,,W,A,TR
96133,MUS-117-D,57446,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,174,1/1/1900 12:45:00,1/1/1900 13:25:00,,Y,,Y,,,,W,A,TR
96135,MUS-118-A,57448,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96655,MUS-115-A,57449,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,C,
96136,MUS-121-A,57450,9/2/2015 0:00:00,12/17/2015 0:00:00,OLIN,B1,1/1/1900 8:00:00,1/1/1900 9:00:00,Y,,Y,,Y,,,W,A,MWF
96137,MUS-121-B,57451,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,125,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
96138,MUS-121-C,57452,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,125,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96139,MUS-121-D,57453,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,CHOIR,1/1/1900 12:15:00,1/1/1900 13:15:00,Y,,Y,,Y,,,W,A,MWF
96140,MUS-121-E,57454,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,123,1/1/1900 8:00:00,1/1/1900 9:00:00,Y,,Y,,Y,,,W,A,MWF
96141,MUS-121L-A,57455,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,123,1/1/1900 8:50:00,1/1/1900 9:30:00,,Y,,Y,,,,W,A,TR
96142,MUS-121L-B,57456,9/2/2015 0:00:00,12/17/2015 0:00:00,OLIN,B1,1/1/1900 11:00:00,1/1/1900 11:40:00,,Y,,Y,,,,W,A,TR
96143,MUS-121L-C,57457,9/2/2015 0:00:00,12/17/2015 0:00:00,OLIN,B1,1/1/1900 11:50:00,1/1/1900 12:30:00,,Y,,Y,,,,W,A,TR
96144,MUS-121L-D,57458,9/2/2015 0:00:00,12/17/2015 0:00:00,CART,217,1/1/1900 14:30:00,1/1/1900 15:10:00,,Y,,Y,,,,W,A,TR
96145,MUS-121L-E,57459,9/2/2015 0:00:00,12/17/2015 0:00:00,CART,217,1/1/1900 15:20:00,1/1/1900 16:00:00,,Y,,Y,,,,W,A,TR
96147,MUS-130-A,57460,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96148,MUS-130-A,57461,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96149,MUS-130-A,57462,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96150,MUS-130-A,57463,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96151,MUS-130-A,57464,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96152,MUS-130-A,57465,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96153,MUS-130-A,57466,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96154,MUS-130-A,57467,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96155,MUS-130-A,57468,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96156,MUS-130-A,57469,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96157,MUS-130-A,57470,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96158,MUS-130-A,57471,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96159,MUS-130-A,57472,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96160,MUS-130-A,57473,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96161,MUS-130-A,57474,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96162,MUS-130-A,57475,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96164,MUS-130-A,57476,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96165,MUS-130-A,57477,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96166,MUS-130-A,57478,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96167,MUS-130-A,57479,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96168,MUS-130-A,57480,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96169,MUS-130-A,57481,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96170,MUS-130-B,57482,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96171,MUS-130-C,57483,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96173,MUS-130-E,57484,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,P,
96174,MUS-130-F,57485,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96175,MUS-130-G,57486,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96176,MUS-130-H,57487,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,P,
96177,MUS-130-I,57488,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96178,MUS-130-J,57489,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96179,MUS-130-K,57490,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96180,MUS-130-L,57491,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96181,MUS-130-M,57492,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,P,
96182,MUS-130-N,57493,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96183,MUS-130-O,57494,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
95845,CHIN-101-A,57495,9/2/2015 0:00:00,12/17/2015 0:00:00,KORE,120,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
95846,CHIN-201-A,57496,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,211,1/1/1900 13:30:00,1/1/1900 14:30:00,Y,,Y,,Y,,,W,A,MWF
95983,FREN-101-A,57497,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,213,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
95984,FREN-101-B,57498,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,218,1/1/1900 13:30:00,1/1/1900 14:30:00,Y,,Y,,Y,,,W,A,MWF
95985,FREN-102-A,57499,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,371,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
95986,FREN-201-A,57500,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,371,1/1/1900 12:15:00,1/1/1900 13:15:00,Y,,Y,,Y,,,W,A,MWF
95987,FREN-202-A,57501,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,218,1/1/1900 11:00:00,1/1/1900 12:30:00,,Y,,Y,,,,W,A,TR
95989,FREN-344-A,57502,9/2/2015 0:00:00,12/17/2015 0:00:00,LARS,120,1/1/1900 12:45:00,1/1/1900 14:15:00,,Y,,Y,,,,W,A,TR
96656,FREN-460-A,57503,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,218,1/1/1900 14:30:00,1/1/1900 16:00:00,,Y,,Y,,,,W,A,TR
95993,FREN-490-A,57504,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
95995,GER-101-A,57505,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,214,1/1/1900 8:00:00,1/1/1900 9:00:00,Y,,Y,,Y,,,W,A,MWF
95996,GER-101-B,57506,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,214,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
95997,GER-102-A,57507,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,214,1/1/1900 12:15:00,1/1/1900 13:15:00,Y,,Y,,Y,,,W,A,MWF
95998,GER-201-A,57508,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,218,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
95999,GER-202-A,57509,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,214,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96657,GER-450-A,57510,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,214,1/1/1900 13:30:00,1/1/1900 14:30:00,Y,,Y,,Y,,,W,A,MWF
96002,GER-490-A,57511,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96053,ITAL-101-A,57512,9/2/2015 0:00:00,12/17/2015 0:00:00,VALD,375,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96184,MUS-130-P,57513,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96185,MUS-131-A,57514,9/2/2015 0:00:00,12/17/2015 0:00:00,OLIN,B1,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
96186,MUS-131L-A,57515,9/2/2015 0:00:00,12/17/2015 0:00:00,CART,217,1/1/1900 8:00:00,1/1/1900 8:40:00,,Y,,Y,,,,W,A,TR
96188,MUS-139-A,57516,9/2/2015 0:00:00,12/17/2015 0:00:00,JENS,123,1/1/1900 19:00:00,1/1/1900 20:00:00,Y,,,,,,,W,A,M
96190,MUS-227-A,57518,9/2/2015 0:00:00,12/17/2015 0:00:00,CART,217,1/1/1900 12:15:00,1/1/1900 13:15:00,Y,,Y,,Y,,,W,A,MWF
96061,LING-131-A,57519,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,213,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
96191,MUS-230-A,57521,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96658,LING-220-A,57522,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,214,1/1/1900 12:45:00,1/1/1900 14:15:00,,Y,,Y,,,,W,A,TR
96192,MUS-230-A,57523,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96556,RUS-101-A,57524,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,211,1/1/1900 9:15:00,1/1/1900 10:15:00,Y,,Y,,Y,,,W,A,MWF
96557,RUS-201-A,57525,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,211,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96561,RUS-490-A,57526,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96195,MUS-230-A,57527,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96196,MUS-230-A,57528,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96573,SCST-101-A,57529,9/2/2015 0:00:00,12/17/2015 0:00:00,OLIN,209,1/1/1900 11:00:00,1/1/1900 12:00:00,Y,,Y,,Y,,,W,A,MWF
96197,MUS-230-A,57530,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96574,SCST-101-B,57531,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,217,1/1/1900 13:30:00,1/1/1900 14:30:00,Y,,Y,,Y,,,W,A,MWF
96575,SCST-101-C,57532,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,217,1/1/1900 14:45:00,1/1/1900 15:45:00,Y,,Y,,Y,,,W,A,MWF
96198,MUS-230-A,57533,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
96576,SCST-201-A,57534,9/2/2015 0:00:00,12/17/2015 0:00:00,MAIN,217,1/1/1900 8:00:00,1/1/1900 9:00:00,Y,,Y,,Y,,,W,A,MWF
96199,MUS-230-A,57535,9/2/2015 0:00:00,12/17/2015 0:00:00,ARR,ARR,,,,,,,,,,W,A,
